nodes,ranks,seed,iterations,subiterations,graph_size,graph_file,communication_delay,checked,per_iter,per_sync,time_result,cut_result
4,16,1,32,2,1024,graphs/power10.0.1024.txt,4,1073741824,33554432,134217728,9.533605,131898
